Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
Automate Azure Functions deployments with Azure Pipelines,https://docs.microsoft.com/en-us/learn/modules/deploy-azure-functions/,6,"2,115","7,990",22.59%,"1,396",157,170,,207.7755556,11.82783049,46,4.5,10,,,azure;azure-devops,devops-engineer;administrator;developer;solution-architect,beginner
Automate Azure tasks using scripts with PowerShell,https://docs.microsoft.com/en-us/learn/modules/automate-azure-tasks-with-powershell/,9,"19,806","179,281",60.70%,"16,276","4,912","5,416",23,4483.8475,27.32664804,71,4.771513353,337,"4,707","3,405",azure,developer;administrator,beginner
Automate business process flows with client script,https://docs.microsoft.com/en-us/learn/modules/automate-business-process-flow-client-script-power-platform/,6,514,"2,316",35.12%,336,59,52,1,61.51861111,14.36232166,37,5,3,,,dynamics-365;power-platform;power-apps;common-data-service,developer,intermediate
Automate cloud resource management,https://docs.microsoft.com/en-us/learn/modules/cmu-orchestration/,7,614,"3,080",38.89%,362,70,76,1,102.5508333,20.10800654,55,4.833333333,6,,,azure,administrator;student,beginner
Automate data cleaning with Power Query,https://docs.microsoft.com/en-us/learn/modules/automate-data-cleaning-power-query/,7,"4,326","17,948",19.27%,"2,463",236,208,3,413.9522222,11.49867284,89,4.85,20,,,power-platform;power-bi;power-query,business-user;business-analyst,beginner
Automate Deployment of SAP on Azure,https://docs.microsoft.com/en-us/learn/modules/automate-deployment-of-sap-azure/,7,150,492,25.71%,72,9,9,,11.9975,9.727702703,42,5,1,,,azure;azure-clis;azure-cloud-shell;azure-resource-manager;azure-sap,administrator;functional-consultant,advanced
Automate development tasks by using GitHub Actions,https://docs.microsoft.com/en-us/learn/modules/github-actions-automate-tasks/,7,"5,946","24,309",42.85%,"3,401",728,803,6,454.4336111,9.186663297,49,4.888888889,45,,,github;azure,devops-engineer;administrator;developer;solution-architect,beginner
Automate DevOps processes by using GitHub Apps,https://docs.microsoft.com/en-us/learn/modules/automate-devops-github-apps/,6,"2,359","13,324",82.63%,"1,944",799,751,2,194.5888889,9.953395851,43,4.659574468,47,,,github;azure,devops-engineer;administrator;developer;solution-architect,beginner
Automate Docker container deployments with Azure Pipelines,https://docs.microsoft.com/en-us/learn/modules/deploy-docker/,6,"1,739","6,694",28.38%,"1,054",149,153,1,166.9891667,11.56968822,46,5,11,,,azure;azure-devops,devops-engineer;administrator;developer;solution-architect,beginner
Automate Dynamics 365 Customer Voice surveys with Power Automate,https://docs.microsoft.com/en-us/learn/modules/automate-customer-voice-surveys/,9,619,"2,910",20.00%,393,39,39,,78.92833333,15.37564935,53,4,3,,,dynamics-365;customer-voice,functional-consultant;business-user,intermediate
Automate email handling in WinAutomation,https://docs.microsoft.com/en-us/learn/modules/automating-email-handling/,7,180,686,35.59%,118,21,23,,7.125277778,4.750185185,31,,,,,power-platform;power-automate,maker;developer;functional-consultant,beginner
Automate GitHub by using GitHub Script,https://docs.microsoft.com/en-us/learn/modules/automate-github-using-github-script/,5,"2,147","11,514",77.22%,"1,806",695,780,,138.7686111,7.781417445,25,4.594594595,37,,,github;azure,devops-engineer;administrator;developer;solution-architect,beginner
Automate IoT devices management with Azure IoT Hub,https://docs.microsoft.com/en-us/learn/modules/automate-iot-devices-management-with-azure-iot-hub/,9,801,"5,342",52.66%,417,109,117,,147.6013889,22.25146566,53,4.666666667,9,78,63,azure-iot;azure-iot-hub,developer,intermediate
Automate Java container deployments with Azure Pipelines,https://docs.microsoft.com/en-us/learn/modules/deploy-java-containers/,6,200,796,38.89%,108,21,23,,17.33416667,10.4005,56,,,,,azure;azure-devops,devops-engineer;administrator;developer;solution-architect,beginner
Automate machine learning model selection with Azure Machine Learning,https://docs.microsoft.com/en-us/learn/modules/automate-model-selection-with-azure-automl/,7,"1,342","9,386",63.34%,"1,106",349,367,2,122.2313889,10.97886727,25,4.571428571,7,,,azure;azure-machine-learning,data-scientist;student,beginner
Automate Microsoft Cloud App Security with Power Automate,https://docs.microsoft.com/en-us/learn/modules/microsoft-cloud-app-security-power-automate/,7,191,752,38.00%,101,19,21,,17.30194444,10.92754386,38,,,,,m365-ems-cloud-app-security,administrator,advanced
Automate multi-container Kubernetes deployments with Azure Pipelines,https://docs.microsoft.com/en-us/learn/modules/deploy-kubernetes/,6,"1,018","5,260",52.21%,772,201,220,,126.385,14.98636364,56,4.933333333,15,,,azure;azure-devops,devops-engineer;administrator;developer;solution-architect,beginner
Automate Node.js deployments with Azure Pipelines,https://docs.microsoft.com/en-us/learn/modules/deploy-nodejs/,6,918,"3,072",16.74%,467,39,37,,76.14,9.974672489,44,5,1,,,azure;azure-devops,devops-engineer;administrator;developer;solution-architect,beginner
Automate Power BI administration,https://docs.microsoft.com/en-us/learn/modules/power-bi-admin-automate/,9,782,"3,506",38.50%,401,77,65,,41.265,6.348461538,12,5,2,,,power-platform;power-bi,administrator,intermediate
Automate Python deployments with Azure Pipelines,https://docs.microsoft.com/en-us/learn/modules/deploy-python/,6,598,"2,152",24.84%,314,39,30,,34.33583333,6.913255034,46,,,,,azure;azure-devops,devops-engineer;administrator;developer;solution-architect,beginner
Automate repetitive tasks using loops in Power Automate for desktop,https://docs.microsoft.com/en-us/learn/modules/pad-loops/,8,"2,648","11,908",19.98%,"1,684",168,163,1,206.6405556,9.371453767,45,4.2,5,,,power-platform;power-automate,maker;developer;functional-consultant,beginner
Automate repetitive tasks using loops in WinAutomation,https://docs.microsoft.com/en-us/learn/modules/loops/,8,140,714,47.73%,88,21,24,,2.148333333,1.841428571,43,,,,,power-platform;power-automate,maker;developer;functional-consultant,beginner
Automate scheduling with Microsoft Bookings,https://docs.microsoft.com/en-us/learn/modules/automate-scheduling-microsoft-bookings/,11,212,"1,842",52.78%,144,38,40,1,22.02583333,12.46745283,56,4.666666667,3,,,office-teams,k-12-educator;school-leader,beginner
Automate self-healing with Microsoft 365 Defender,https://docs.microsoft.com/en-us/learn/modules/defender-self-healing/,5,242,"1,158",66.28%,172,57,52,,13.47777778,6.683195592,11,4.75,4,,,m365;m365-ems-cloud-app-security;m365-security-center,security-engineer;security-operations-analyst,beginner
Automate system and services actions in Power Automate for desktop,https://docs.microsoft.com/en-us/learn/modules/pad-system-services-actions/,5,510,"2,720",68.39%,386,132,139,,35.07916667,8.253921569,22,4.25,4,,,power-platform;power-automate,maker;developer;functional-consultant,beginner
Automate system and services actions in WinAutomation,https://docs.microsoft.com/en-us/learn/modules/system-services-actions/,5,122,454,66.67%,72,24,23,,6.649444444,6.540437158,38,,,,,power-platform;power-automate,maker;developer;functional-consultant,beginner
Automate the configuration of Windows Server IaaS Virtual Machines,https://docs.microsoft.com/en-us/learn/modules/automate-configuration-of-windows-server-iaas-virtual-machines/,8,355,"1,938",58.33%,193,56,47,,27.3375,9.266949153,49,3,2,,,azure;azure-clis;azure-cloud-shell;azure-portal;azure-virtual-machines,administrator;solution-architect;technology-manager,intermediate
Automate the deployment of JSON ARM templates by using GitHub Actions,https://docs.microsoft.com/en-us/learn/modules/deploy-templates-command-line-github-actions/,9,699,"3,560",38.60%,432,83,87,,85.04083333,14.66221264,66,4.75,4,43,39,azure;vs-code,administrator;developer;solution-architect,intermediate
Automate the installation and configuration of software in your Virtual Machines,https://docs.microsoft.com/en-us/learn/modules/automate-virtual-machine-software-installation-configuration/,7,410,"1,420",27.84%,194,27,30,,24.63111111,7.209105691,39,,,,,azure;azure-virtual-machines;azure-clis,administrator;solution-architect,beginner
Automate the processing of documents with the AI Builder prepackaged solution,https://docs.microsoft.com/en-us/learn/modules/get-started-ai-builder-document-automation/,6,"2,239","7,576",5.58%,"1,471",41,30,,173.0169444,9.277047959,23,5,4,,,ai-builder;power-platform;power-automate,maker,beginner
Automate Windows deployments by using Windows Autopilot,https://docs.microsoft.com/en-us/learn/modules/automate-windows-deployments-by-using-windows-autopilot/,4,"1,994","9,954",54.84%,"1,532",419,453,2,277.6652778,16.76047954,30,4.916666667,24,,,m365,administrator,beginner
Automatically provision IoT devices securely and at scale with the Device Provisioning Service,https://docs.microsoft.com/en-us/learn/modules/securely-provision-iot-devices-at-scale-with-device-provisioning-service/,8,"1,014","8,082",37.57%,748,139,150,,264.5822222,31.62337317,57,4.285714286,7,181,123,azure-iot;azure-iot-hub,developer,beginner
Automatically tune SQL Server on Linux,https://docs.microsoft.com/en-us/learn/modules/automatically-tune-sql-server-linux/,6,182,872,60.71%,112,34,34,,13.3025,8.770879121,36,5,2,21,16,sql-server,administrator,beginner
Automating email handling in Power Automate for desktop,https://docs.microsoft.com/en-us/learn/modules/pad-email/,7,"2,546","9,048",16.67%,"1,550",129,131,,155.6475,7.347639654,46,5,3,,,power-automate;power-platform,maker;developer;functional-consultant,beginner
Azure Health Bot built-in scenarios,https://docs.microsoft.com/en-us/learn/modules/health-bot-built-in-scenarios/,6,92,310,50.00%,40,10,11,,1.989166667,2.594565217,26,5,3,,,vs,developer;student,beginner
Azure Health Bot scenario templates,https://docs.microsoft.com/en-us/learn/modules/health-bot-template-scenarios/,5,80,280,42.86%,42,9,10,,6.633333333,9.95,20,5,3,,,vs,developer;student,beginner
Azure Kubernetes Service deployment pipeline and GitHub Actions,https://docs.microsoft.com/en-us/learn/modules/aks-deployment-pipeline-github-actions/,11,"1,479","11,288",57.51%,"1,016",291,329,3,154.6305556,12.58864767,80,4.904761905,21,,,azure;azure-kubernetes-service;azure-container-registry;github,solution-architect;developer;devops-engineer,beginner
Azure Kubernetes Service Workshop,https://docs.microsoft.com/en-us/learn/modules/aks-workshop/,11,"4,897","26,385",30.03%,"2,224",333,320,1,819.3319444,20.14750683,145,4.8,30,,,azure;azure-kubernetes-service;azure-container-registry,solution-architect;developer,advanced
Azure Kubernetes Services Governance with Azure Policy,https://docs.microsoft.com/en-us/learn/modules/aks-governance-azure-policy/,8,70,358,55.00%,40,11,11,2,3.757222222,6.440952381,117,,,,,azure-kubernetes-service;azure-policy,administrator;auditor;devops-engineer;solution-architect,intermediate
Back up and restore databases,https://docs.microsoft.com/en-us/learn/modules/backup-restore-databases/,7,705,"4,180",50.23%,431,108,108,,111.7022222,19.04015152,41,4.833333333,6,,,azure;azure-sql-database;sql-server,data-analyst;data-engineer;database-administrator,intermediate
Back up and restore your Azure SQL database,https://docs.microsoft.com/en-us/learn/modules/backup-restore-azure-sql/,8,"2,669","17,999",56.45%,"2,021",569,596,1,346.6847222,15.62816178,41,4.833333333,24,331,287,azure,solution-architect,beginner
Basic Azure Health Bot,https://docs.microsoft.com/en-us/learn/modules/health-bot-basic-bot/,7,96,466,48.15%,54,13,13,,11.43972222,14.29965278,49,5,3,,,vs,developer;student,beginner
Becoming a solution architect for Dynamics 365 and Microsoft Power Platform,https://docs.microsoft.com/en-us/learn/modules/becoming-solution-architect/,7,"2,469","12,154",27.13%,"2,167",293,272,4,415.9191667,20.27225833,103,4.772727273,22,,,dynamics-365;power-platform,solution-architect,advanced
Benefits of Microsoft Endpoint Manager,https://docs.microsoft.com/en-us/learn/modules/benefits-microsoft-endpoint-manager/,9,"1,109","8,894",75.57%,887,334,387,1,140.79,15.2755877,23,4.933333333,30,,,mem;m365,administrator,beginner
Best practices for email in SharePoint and Power Automate,https://docs.microsoft.com/en-us/learn/modules/best-practices-email/,7,461,"2,218",47.26%,292,69,70,,50.93527778,13.28746377,20,5,5,,,power-platform;power-automate,maker,intermediate
Best practices for error handling in Power Automate flows,https://docs.microsoft.com/en-us/learn/modules/error-handling/,5,"2,022","6,264",19.35%,"1,116",108,102,,156.3533333,9.288316832,13,4.857142857,7,,,power-platform;power-automate,maker;business-user,intermediate
Beyond the basics with Flipgrid,https://docs.microsoft.com/en-us/learn/modules/beyond-the-basics-with-flipgrid/,9,234,"1,342",56.90%,116,33,40,5,9.306944444,4.772792023,50,4.9,10,,,flipgrid,k-12-educator;school-leader,intermediate
Branch code execution with the if and else statements in Python,https://docs.microsoft.com/en-us/learn/modules/python-if-elif-else/,7,"4,245","28,890",53.49%,"3,213",859,909,6,856.9447222,24.28752165,27,4.725274725,91,,,vs,developer;student,beginner
Branch the flow of code using the switch-case construct in C#,https://docs.microsoft.com/en-us/learn/modules/csharp-switch-case/,6,"1,653","11,590",67.06%,"1,374",460,495,4,236.0261111,17.16553535,17,4.666666667,33,,,dotnet,developer;student,beginner
Brecha de género y TIC: desafíos y oportunidades para América Latina. Ciclo Webinars Fundación Evolución,https://docs.microsoft.com/en-us/learn/modules/brecha-genero-tic/,10,2,2,NaN,0,0,,,0.001666667,0.1,40,,,,,windows,k-12-educator,beginner
Bringing it all together for engaging virtual events in Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/m365-bring-all-together-engaging-virtual-events/,7,270,"1,422",65.85%,164,54,61,,22.27111111,9.898271605,24,5,5,,,office-teams;office-yammer,business-user;administrator,beginner
Broaden the reach of Power BI,https://docs.microsoft.com/en-us/learn/modules/power-bi-admin-reach/,12,517,"2,972",54.26%,259,70,68,,31.9375,7.427325581,19,5,2,,,power-platform;power-bi,administrator,intermediate
Budget fixed assets in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/budget-fixed-assets/,7,114,650,60.71%,56,17,15,,8.528888889,8.977777778,42,5,1,,,dynamics-365;dynamics-business-central,functional-consultant;business-user,intermediate
